timestamp,symbol,order_id,side,price,quantity,msg_type
1970-01-01 00:03:44.567354120,RELIANCE,102752,B,1349.15,500,A
1970-01-01 00:03:44.034567613,RELIANCE,102250,B,1368.50,500,D
1970-01-01 00:03:44.225031539,RELIANCE,102753,B,1349.00,500,A
1970-01-01 00:03:44.861550008,RELIANCE,102754,B,1349.10,500,A
1970-01-01 00:03:44.462044649,RELIANCE,102438,B,1349.85,500,D
1970-01-01 00:03:44.362956108,RELIANCE,102755,S,1349.40,500,A
1970-01-01 00:03:45.377042116,RELIANCE,102756,S,1349.50,500,A
1970-01-01 00:03:45.845924837,RELIANCE,100895,S,1365.50,500,D
1970-01-01 00:03:45.400298314,RELIANCE,102757,S,1349.50,500,A
1970-01-01 00:03:45.338930285,RELIANCE,100606,B,1360.90,117,D
1970-01-01 00:03:46.556905080,RELIANCE,102758,S,1349.45,500,A
1970-01-01 00:03:46.581943615,RELIANCE,102759,B,1349.10,500,A
1970-01-01 00:03:46.702308332,RELIANCE,102319,S,1368.15,500,D
1970-01-01 00:03:47.777414168,RELIANCE,102760,S,1349.55,500,A
1970-01-01 00:03:47.872929507,RELIANCE,102465,B,1349.75,500,D
1970-01-01 00:03:47.853574680,RELIANCE,100658,S,1363.55,283,D
1970-01-01 00:03:47.655325784,RELIANCE,102474,B,1349.65,440,E
1970-01-01 00:03:48.392603309,RELIANCE,102761,S,1349.50,500,A
1970-01-01 00:03:48.634572353,RELIANCE,102762,S,1349.35,500,A
1970-01-01 00:03:50.045195139,RELIANCE,102763,B,1349.10,500,A
1970-01-01 00:03:51.887816714,RELIANCE,102764,B,1349.10,500,A
1970-01-01 00:03:51.165892596,RELIANCE,101427,S,1361.50,500,D
1970-01-01 00:03:51.741425113,RELIANCE,101334,B,1363.20,462,E
1970-01-01 00:03:52.891385168,RELIANCE,102765,S,1349.40,500,A
1970-01-01 00:03:52.180408313,RELIANCE,102766,B,1349.05,500,A
1970-01-01 00:03:53.141475875,RELIANCE,102735,B,1349.15,358,E
1970-01-01 00:03:54.994462265,RELIANCE,102767,S,1349.50,500,A
1970-01-01 00:03:54.623639086,RELIANCE,101200,B,1366.30,500,D
1970-01-01 00:03:54.849021450,RELIANCE,102768,B,1349.10,500,A
1970-01-01 00:03:55.908707006,RELIANCE,100292,S,1354.60,500,D
1970-01-01 00:03:55.434394433,RELIANCE,100517,S,1357.75,404,E
1970-01-01 00:03:55.233165562,RELIANCE,100356,B,1353.10,31,D
1970-01-01 00:03:56.739847432,RELIANCE,100456,B,1354.50,201,E
1970-01-01 00:03:56.109743779,RELIANCE,102769,S,1349.55,500,A
1970-01-01 00:03:56.349699761,RELIANCE,102770,S,1349.50,500,A
1970-01-01 00:03:57.912298520,RELIANCE,102054,S,1370.90,500,D
1970-01-01 00:03:57.490413893,RELIANCE,102771,B,1349.10,500,A
1970-01-01 00:03:58.894524052,RELIANCE,102772,B,1348.95,500,A
1970-01-01 00:03:58.294398117,RELIANCE,102773,B,1349.10,500,A
1970-01-01 00:03:59.698514635,RELIANCE,102774,S,1349.35,500,A
1970-01-01 00:04:00.673344310,RELIANCE,102775,B,1349.05,500,A
1970-01-01 00:04:01.209649270,RELIANCE,102776,B,1349.00,500,A
1970-01-01 00:04:01.563109283,RELIANCE,101822,S,1364.60,68,X
1970-01-01 00:04:02.144687445,RELIANCE,102516,S,1350.00,108,X
1970-01-01 00:04:02.814492196,RELIANCE,102777,S,1349.55,500,A
1970-01-01 00:04:02.640770588,RELIANCE,102778,S,1349.50,500,A
1970-01-01 00:04:03.638335244,RELIANCE,102718,S,1349.45,370,E
1970-01-01 00:04:04.801023771,RELIANCE,102779,S,1349.35,500,A
1970-01-01 00:04:05.882465279,RELIANCE,101197,B,1366.35,182,E
1970-01-01 00:04:05.888847497,RELIANCE,100667,B,1363.50,500,D
1970-01-01 00:04:06.331678638,RELIANCE,100610,S,1361.40,146,D
1970-01-01 00:04:07.008863410,RELIANCE,101500,B,1359.40,500,D
1970-01-01 00:04:07.127804288,RELIANCE,102780,B,1349.05,500,A
1970-01-01 00:04:07.309404070,RELIANCE,101392,S,1362.20,351,D
1970-01-01 00:04:07.091480006,RELIANCE,102440,B,1349.75,208,E
1970-01-01 00:04:07.749846818,RELIANCE,100659,S,1363.50,81,D
1970-01-01 00:04:08.521277517,RELIANCE,102781,S,1349.50,437,A
1970-01-01 00:04:09.517235868,RELIANCE,102782,S,1349.40,500,A
1970-01-01 00:04:09.159544612,RELIANCE,102783,B,1348.95,500,A
1970-01-01 00:04:10.607576317,RELIANCE,102292,B,1368.05,77,E
1970-01-01 00:04:10.608663524,RELIANCE,102784,S,1349.30,500,A
1970-01-01 00:04:11.810482394,RELIANCE,101470,B,1360.00,500,D
1970-01-01 00:04:11.303053719,RELIANCE,101864,B,1365.75,500,D
1970-01-01 00:04:11.804216986,RELIANCE,102244,B,1368.50,361,D
1970-01-01 00:04:12.137719754,RELIANCE,101424,B,1361.15,167,D
1970-01-01 00:04:13.594357540,RELIANCE,102785,B,1348.95,500,A
1970-01-01 00:04:13.247391500,RELIANCE,102786,S,1349.35,500,A
1970-01-01 00:04:13.507681366,RELIANCE,102787,B,1348.90,500,A
1970-01-01 00:04:13.586243661,RELIANCE,101563,S,1358.15,98,X
1970-01-01 00:04:13.734454829,RELIANCE,101466,B,1360.10,262,D
1970-01-01 00:04:13.398806730,RELIANCE,102577,S,1349.85,500,D
1970-01-01 00:04:14.764367108,RELIANCE,101002,B,1361.80,202,E
1970-01-01 00:04:14.416278665,RELIANCE,102788,B,1349.05,500,A
1970-01-01 00:04:15.378523220,RELIANCE,101777,B,1362.75,77,D
1970-01-01 00:04:15.854372749,RELIANCE,102011,S,1370.80,500,D
1970-01-01 00:04:16.843414540,RELIANCE,102789,S,1349.35,500,A
1970-01-01 00:04:17.501870342,RELIANCE,102790,B,1348.95,500,A
1970-01-01 00:04:17.643982526,RELIANCE,102791,S,1349.35,500,A
1970-01-01 00:04:18.873728353,RELIANCE,102792,S,1349.50,500,A
1970-01-01 00:04:19.549471677,RELIANCE,102793,S,1349.50,500,A
1970-01-01 00:04:20.535948640,RELIANCE,101475,B,1360.00,500,D
1970-01-01 00:04:20.931455415,RELIANCE,102794,B,1349.00,500,A
1970-01-01 00:04:20.246006893,RELIANCE,101809,B,1363.65,205,E
1970-01-01 00:04:20.335218732,RELIANCE,102629,S,1349.75,500,D
1970-01-01 00:04:21.332488404,RELIANCE,102795,B,1348.85,500,A
1970-01-01 00:04:21.818535069,RELIANCE,102796,B,1348.90,500,A
1970-01-01 00:04:21.769925101,RELIANCE,102797,B,1348.95,500,A
1970-01-01 00:04:22.578495671,RELIANCE,102798,S,1349.35,500,A
1970-01-01 00:04:23.540570280,RELIANCE,102799,S,1349.40,500,A
1970-01-01 00:04:23.280706183,RELIANCE,101472,B,1360.00,500,D
1970-01-01 00:04:24.775158419,RELIANCE,102605,B,1349.30,60,D
1970-01-01 00:04:24.431962380,RELIANCE,102800,S,1349.45,500,A
1970-01-01 00:04:24.248692663,RELIANCE,102801,B,1348.95,500,A
1970-01-01 00:04:25.297552406,RELIANCE,102802,B,1349.00,500,A
1970-01-01 00:04:25.923647303,RELIANCE,101907,B,1367.25,500,D
1970-01-01 00:04:26.252371163,RELIANCE,102803,B,1349.00,500,A
1970-01-01 00:04:26.762701731,RELIANCE,101530,B,1358.65,500,D
1970-01-01 00:04:26.622109051,RELIANCE,102804,B,1348.85,500,A
1970-01-01 00:04:27.762088401,RELIANCE,102805,S,1349.45,500,A
1970-01-01 00:04:27.112100031,RELIANCE,102806,B,1348.85,500,A
1970-01-01 00:04:27.533160850,RELIANCE,102807,B,1348.90,500,A
1970-01-01 00:04:28.387491985,RELIANCE,102105,B,1370.10,500,D
1970-01-01 00:04:28.275778405,RELIANCE,100919,B,1364.30,7,X
1970-01-01 00:04:28.319738983,RELIANCE,102808,S,1349.40,500,A
1970-01-01 00:04:28.651688399,RELIANCE,102809,S,1349.35,500,A
1970-01-01 00:04:28.088044197,RELIANCE,102810,S,1349.30,500,A
1970-01-01 00:04:30.330516721,RELIANCE,102811,B,1348.90,500,A
1970-01-01 00:04:30.628166974,RELIANCE,101021,B,1361.10,500,D
1970-01-01 00:04:31.104420110,RELIANCE,101787,S,1363.40,500,D
1970-01-01 00:04:33.707245518,RELIANCE,100761,S,1367.70,500,D
1970-01-01 00:04:33.710259333,RELIANCE,101778,S,1363.35,281,E
1970-01-01 00:04:33.725403347,RELIANCE,102812,B,1348.90,500,A
1970-01-01 00:04:33.464230567,RELIANCE,102813,S,1349.30,500,A
1970-01-01 00:04:34.169899795,RELIANCE,101950,B,1368.65,348,E
1970-01-01 00:04:34.732317814,RELIANCE,102814,B,1348.95,500,A
1970-01-01 00:04:34.330985711,RELIANCE,101078,B,1359.50,500,D
1970-01-01 00:04:35.196373724,RELIANCE,101869,S,1366.30,500,D
1970-01-01 00:04:35.738583988,RELIANCE,102815,S,1349.40,500,A
1970-01-01 00:04:35.811950347,RELIANCE,102816,B,1348.95,500,A
1970-01-01 00:04:35.891155592,RELIANCE,102497,B,1349.60,500,D
1970-01-01 00:04:38.441009421,RELIANCE,102817,S,1349.35,500,A
1970-01-01 00:04:38.706364187,RELIANCE,102818,B,1348.85,500,A
1970-01-01 00:04:39.556458744,RELIANCE,102819,S,1349.30,500,A
1970-01-01 00:04:41.799488361,RELIANCE,102820,B,1348.90,500,A
1970-01-01 00:04:41.476046044,RELIANCE,101615,S,1357.80,359,E
1970-01-01 00:04:41.005970150,RELIANCE,102821,B,1348.95,500,A
1970-01-01 00:04:42.338036009,RELIANCE,102436,S,1350.25,349,E
1970-01-01 00:04:42.930826357,RELIANCE,102711,S,1349.50,487,E
1970-01-01 00:04:42.213375756,RELIANCE,101974,B,1369.40,500,D
1970-01-01 00:04:42.407780159,RELIANCE,102822,S,1349.30,500,A
1970-01-01 00:04:43.031327015,RELIANCE,102823,B,1348.85,500,A
1970-01-01 00:04:44.234530351,RELIANCE,102824,B,1348.90,500,A
1970-01-01 00:04:44.861318748,RELIANCE,100984,S,1362.80,206,D
1970-01-01 00:04:44.221164463,RELIANCE,102825,B,1348.90,500,A
1970-01-01 00:04:45.458531991,RELIANCE,102826,S,1349.35,500,A
1970-01-01 00:04:46.970049448,RELIANCE,102827,S,1349.25,500,A
1970-01-01 00:04:46.638484768,RELIANCE,102828,S,1349.35,500,A
1970-01-01 00:04:46.095335320,RELIANCE,102829,S,1349.35,500,A
1970-01-01 00:04:47.118299514,RELIANCE,102522,B,1349.65,500,D
1970-01-01 00:04:48.510861207,RELIANCE,102830,B,1348.90,500,A
1970-01-01 00:04:50.926684377,RELIANCE,102123,B,1369.70,500,D
1970-01-01 00:04:51.289471813,RELIANCE,102226,B,1368.65,500,D
1970-01-01 00:04:51.868186767,RELIANCE,102501,S,1350.10,402,E
1970-01-01 00:04:51.566782515,RELIANCE,102831,B,1349.05,500,A
1970-01-01 00:04:51.683446254,RELIANCE,102563,S,1350.00,500,D
1970-01-01 00:04:51.771783554,RELIANCE,102832,S,1349.45,500,A
1970-01-01 00:04:51.201437452,RELIANCE,102833,S,1349.55,500,A
1970-01-01 00:04:52.751493339,RELIANCE,101450,B,1360.50,500,D
1970-01-01 00:04:52.359130255,RELIANCE,102301,B,1368.10,411,E
1970-01-01 00:04:53.907335737,RELIANCE,101158,B,1356.60,500,D
1970-01-01 00:04:53.038453511,RELIANCE,102162,S,1369.95,80,X
1970-01-01 00:04:53.210751561,RELIANCE,101357,S,1363.20,500,D
1970-01-01 00:04:53.464779353,RELIANCE,101633,S,1358.40,363,E
1970-01-01 00:04:54.659641615,RELIANCE,102834,S,1349.65,500,A
1970-01-01 00:04:55.543367132,RELIANCE,102835,S,1349.75,500,A
1970-01-01 00:04:55.799084925,RELIANCE,102836,S,1349.75,500,A
1970-01-01 00:04:56.286851441,RELIANCE,102228,S,1369.15,324,E
1970-01-01 00:04:56.671750722,RELIANCE,102837,S,1349.95,500,A
1970-01-01 00:04:56.664983105,RELIANCE,100801,B,1368.00,323,D
1970-01-01 00:04:56.139939262,RELIANCE,102348,S,1368.05,500,D
1970-01-01 00:04:57.644671587,RELIANCE,101302,B,1363.85,500,D
1970-01-01 00:04:58.031516053,RELIANCE,102838,B,1349.50,500,A
1970-01-01 00:04:58.853463855,RELIANCE,101364,B,1362.55,315,D
1970-01-01 00:05:00.654185754,RELIANCE,102839,B,1349.55,500,A
1970-01-01 00:05:00.313754038,RELIANCE,102840,S,1349.95,500,A
1970-01-01 00:05:03.917322814,RELIANCE,102841,S,1350.05,500,A
1970-01-01 00:05:03.938972510,RELIANCE,102842,B,1349.65,500,A
1970-01-01 00:05:03.761085987,RELIANCE,102843,S,1349.95,500,A
1970-01-01 00:05:04.950236140,RELIANCE,102844,B,1349.60,500,A
1970-01-01 00:05:04.351561699,RELIANCE,102845,S,1350.15,500,A
1970-01-01 00:05:04.521859484,RELIANCE,102846,B,1349.85,500,A
1970-01-01 00:05:04.381216798,RELIANCE,100836,S,1367.30,231,E
1970-01-01 00:05:05.736115658,RELIANCE,102847,S,1350.15,500,A
1970-01-01 00:05:05.057592937,RELIANCE,100925,S,1364.40,330,E
1970-01-01 00:05:05.538812207,RELIANCE,102848,B,1349.80,500,A
1970-01-01 00:05:05.595289465,RELIANCE,102849,S,1350.25,500,A
1970-01-01 00:05:06.548060393,RELIANCE,102850,S,1350.25,500,A
1970-01-01 00:05:06.913403953,RELIANCE,102851,B,1349.95,500,A
1970-01-01 00:05:06.858911153,RELIANCE,101484,B,1359.70,500,D
1970-01-01 00:05:07.764295438,RELIANCE,102852,S,1350.50,45,A
1970-01-01 00:05:07.824246267,RELIANCE,102604,B,1349.40,500,D
1970-01-01 00:05:07.944231359,RELIANCE,100930,S,1364.35,500,D
1970-01-01 00:05:08.790983504,RELIANCE,102853,S,1350.40,500,A
1970-01-01 00:05:08.306040862,RELIANCE,101969,B,1369.20,37,E
1970-01-01 00:05:08.791574926,RELIANCE,102854,S,1350.55,500,A
1970-01-01 00:05:09.366059135,RELIANCE,102489,S,1350.20,500,D
1970-01-01 00:05:09.237293581,RELIANCE,102855,B,1350.20,500,A
1970-01-01 00:05:10.022357007,RELIANCE,102856,S,1350.60,500,A
1970-01-01 00:05:10.729650502,RELIANCE,102857,S,1350.60,500,A
1970-01-01 00:05:11.744565620,RELIANCE,101709,B,1360.45,500,D
1970-01-01 00:05:11.303780539,RELIANCE,101882,B,1366.30,133,X
1970-01-01 00:05:11.467229623,RELIANCE,101184,B,1366.45,500,D
1970-01-01 00:05:11.852907479,RELIANCE,102486,S,1350.05,122,X
1970-01-01 00:05:12.008352101,RELIANCE,102858,B,1350.40,500,A
1970-01-01 00:05:12.770452025,RELIANCE,102859,B,1350.25,500,A
1970-01-01 00:05:12.344735546,RELIANCE,101069,B,1359.55,500,D
1970-01-01 00:05:12.596987577,RELIANCE,102860,B,1350.40,500,A
1970-01-01 00:05:12.730112727,RELIANCE,102861,S,1350.95,500,A
1970-01-01 00:05:14.586608414,RELIANCE,102862,S,1351.05,500,A
1970-01-01 00:05:15.641257157,RELIANCE,102863,S,1350.85,500,A
1970-01-01 00:05:15.173692135,RELIANCE,102864,B,1350.60,500,A
1970-01-01 00:05:15.612745716,RELIANCE,102865,B,1350.65,500,A
1970-01-01 00:05:16.714778591,RELIANCE,101390,S,1362.30,274,D
1970-01-01 00:05:19.067413714,RELIANCE,102866,S,1351.15,500,A
1970-01-01 00:05:19.482963367,RELIANCE,102867,B,1350.65,500,A
1970-01-01 00:05:19.905511744,RELIANCE,102648,S,1349.60,500,D
1970-01-01 00:05:19.099541287,RELIANCE,102868,S,1351.10,500,A
1970-01-01 00:05:19.876358087,RELIANCE,102869,S,1351.15,500,A
1970-01-01 00:05:20.600012547,RELIANCE,102870,S,1351.20,500,A
1970-01-01 00:05:20.842775211,RELIANCE,102138,S,1370.05,500,D
1970-01-01 00:05:20.885610240,RELIANCE,101521,S,1359.10,343,E
1970-01-01 00:05:21.276213495,RELIANCE,102871,B,1350.80,500,A
1970-01-01 00:05:22.359659959,RELIANCE,102872,B,1350.75,500,A
1970-01-01 00:05:22.299733681,RELIANCE,102873,B,1350.85,500,A
1970-01-01 00:05:23.909341818,RELIANCE,102874,S,1351.40,500,A
1970-01-01 00:05:23.716907267,RELIANCE,102144,S,1370.05,24,X
1970-01-01 00:05:23.149363071,RELIANCE,102875,S,1351.45,500,A
1970-01-01 00:05:23.969928072,RELIANCE,102876,B,1351.10,500,A
1970-01-01 00:05:23.830580016,RELIANCE,102877,B,1351.00,500,A
1970-01-01 00:05:25.758968068,RELIANCE,102150,S,1370.00,485,E
1970-01-01 00:05:26.845274894,RELIANCE,102878,S,1351.45,500,A
1970-01-01 00:05:26.879873401,RELIANCE,102002,B,1370.35,500,D
1970-01-01 00:05:27.058102027,RELIANCE,101671,S,1359.50,126,E
1970-01-01 00:05:27.646021462,RELIANCE,102879,S,1351.60,500,A
1970-01-01 00:05:27.394755870,RELIANCE,102880,S,1351.65,500,A
1970-01-01 00:05:27.045431054,RELIANCE,102881,S,1351.65,500,A
1970-01-01 00:05:27.268499883,RELIANCE,102882,B,1351.25,500,A
1970-01-01 00:05:28.099523272,RELIANCE,102883,S,1351.65,500,A
1970-01-01 00:05:28.438997106,RELIANCE,102884,B,1351.35,500,A
1970-01-01 00:05:29.094049771,RELIANCE,101402,B,1361.50,338,D
1970-01-01 00:05:29.997644025,RELIANCE,102885,S,1351.85,500,A
1970-01-01 00:05:29.769512633,RELIANCE,102886,B,1351.40,500,A
1970-01-01 00:05:30.001679155,RELIANCE,102887,B,1351.45,500,A
1970-01-01 00:05:30.162243791,RELIANCE,102888,S,1351.85,500,A
1970-01-01 00:05:30.900432109,RELIANCE,102845,S,1350.15,500,D
1970-01-01 00:05:30.142491462,RELIANCE,102889,S,1352.00,500,A
1970-01-01 00:05:30.121401805,RELIANCE,101538,B,1358.40,500,D
1970-01-01 00:05:32.006699165,RELIANCE,102025,S,1371.25,500,D
1970-01-01 00:05:32.011638847,RELIANCE,102890,B,1351.65,500,A
1970-01-01 00:05:32.364161920,RELIANCE,101247,S,1365.55,366,D
1970-01-01 00:05:32.895900984,RELIANCE,102891,B,1351.60,500,A
1970-01-01 00:05:33.192860384,RELIANCE,102892,B,1351.60,500,A
1970-01-01 00:05:33.216086587,RELIANCE,102893,B,1351.75,500,A
1970-01-01 00:05:33.487145024,RELIANCE,102894,S,1352.15,500,A
1970-01-01 00:05:34.960190843,RELIANCE,102895,B,1351.70,500,A
1970-01-01 00:05:35.121047874,RELIANCE,102896,B,1351.80,500,A
1970-01-01 00:05:35.044742059,RELIANCE,102897,S,1352.30,500,A
1970-01-01 00:05:35.561083824,RELIANCE,102898,B,1351.95,500,A
1970-01-01 00:05:35.193518608,RELIANCE,101990,B,1369.85,169,X
1970-01-01 00:05:35.928828525,RELIANCE,102899,S,1352.25,500,A
1970-01-01 00:05:36.087940157,RELIANCE,102127,B,1369.70,162,E
1970-01-01 00:05:36.566949641,RELIANCE,102900,S,1352.40,500,A
1970-01-01 00:05:37.442666009,RELIANCE,101889,B,1366.60,500,D
1970-01-01 00:05:37.919331299,RELIANCE,100626,S,1361.95,500,D
1970-01-01 00:05:37.836507017,RELIANCE,102901,S,1352.55,500,A
1970-01-01 00:05:38.240808551,RELIANCE,101266,S,1365.00,164,X
1970-01-01 00:05:38.207777400,RELIANCE,102902,B,1352.15,500,A
1970-01-01 00:05:39.282981372,RELIANCE,102903,B,1352.10,500,A
1970-01-01 00:05:39.496521952,RELIANCE,102904,B,1352.15,500,A
1970-01-01 00:05:39.668295916,RELIANCE,102905,B,1352.25,500,A
1970-01-01 00:05:40.099358236,RELIANCE,102906,S,1352.65,500,A
1970-01-01 00:05:40.039524578,RELIANCE,102907,B,1352.10,500,A
1970-01-01 00:05:42.831323870,RELIANCE,102908,B,1352.30,500,A
1970-01-01 00:05:42.958293056,RELIANCE,100738,S,1366.85,500,D
1970-01-01 00:05:43.770382324,RELIANCE,102062,S,1370.90,500,D
1970-01-01 00:05:43.765994255,RELIANCE,102839,B,1349.55,500,D
1970-01-01 00:05:43.860532513,RELIANCE,101959,B,1369.00,500,D
1970-01-01 00:05:44.023036330,RELIANCE,102889,S,1352.00,500,D
1970-01-01 00:05:44.420861268,RELIANCE,102909,S,1352.80,500,A
1970-01-01 00:05:45.483362893,RELIANCE,102910,B,1352.50,500,A
1970-01-01 00:05:46.891414827,RELIANCE,102048,B,1370.75,500,D
1970-01-01 00:05:47.028335562,RELIANCE,101550,B,1358.20,115,X
1970-01-01 00:05:47.906578413,RELIANCE,102911,S,1352.85,500,A
1970-01-01 00:05:50.536435123,RELIANCE,102724,B,1349.15,500,D
1970-01-01 00:05:51.861426909,RELIANCE,102565,S,1349.95,500,D
1970-01-01 00:05:51.720507157,RELIANCE,102912,B,1352.55,500,A
1970-01-01 00:05:51.107971947,RELIANCE,102913,S,1353.10,500,A
1970-01-01 00:05:51.527053793,RELIANCE,102914,B,1352.60,500,A
1970-01-01 00:05:51.857014445,RELIANCE,102915,S,1353.10,500,A
1970-01-01 00:05:52.906561402,RELIANCE,102916,S,1353.10,500,A
1970-01-01 00:05:53.783115248,RELIANCE,102886,B,1351.40,500,D
1970-01-01 00:05:53.052299703,RELIANCE,102917,S,1353.30,500,A
1970-01-01 00:05:54.775756381,RELIANCE,102918,B,1352.85,500,A
1970-01-01 00:05:54.780544094,RELIANCE,102919,B,1352.75,500,A
1970-01-01 00:05:54.651989782,RELIANCE,102920,B,1352.80,500,A
1970-01-01 00:05:55.400337885,RELIANCE,102921,S,1353.35,500,A
1970-01-01 00:05:55.155258045,RELIANCE,102874,S,1351.40,500,D
1970-01-01 00:05:55.620547492,RELIANCE,102922,S,1353.25,500,A
1970-01-01 00:05:55.610526692,RELIANCE,102923,S,1353.35,10,A
1970-01-01 00:05:56.081928400,RELIANCE,102924,S,1353.45,500,A
1970-01-01 00:05:56.688691673,RELIANCE,102925,B,1353.00,500,A
1970-01-01 00:05:56.191057344,RELIANCE,102926,S,1353.45,500,A
1970-01-01 00:05:57.832742662,RELIANCE,102927,B,1353.05,500,A
1970-01-01 00:05:57.634463608,RELIANCE,102544,B,1349.55,178,E
1970-01-01 00:05:57.177384653,RELIANCE,101224,B,1365.80,500,D
1970-01-01 00:05:58.008670337,RELIANCE,102487,B,1349.70,67,D
1970-01-01 00:05:58.813934302,RELIANCE,100561,S,1359.30,500,D
1970-01-01 00:05:58.907345883,RELIANCE,102928,B,1353.20,500,A
1970-01-01 00:05:59.718674008,RELIANCE,102929,B,1353.30,500,A
1970-01-01 00:06:00.073776438,RELIANCE,102084,S,1370.60,397,D
1970-01-01 00:06:00.493306264,RELIANCE,102930,B,1353.20,500,A
1970-01-01 00:06:00.917666076,RELIANCE,102931,B,1353.35,500,A
1970-01-01 00:06:01.275502895,RELIANCE,102932,S,1353.75,500,A
1970-01-01 00:06:01.005115137,RELIANCE,102408,B,1366.90,500,D
1970-01-01 00:06:02.292354245,RELIANCE,102933,B,1353.35,500,A
1970-01-01 00:06:02.072433432,RELIANCE,102934,S,1353.90,500,A
1970-01-01 00:06:03.668118443,RELIANCE,102935,S,1353.95,500,A
1970-01-01 00:06:03.563254347,RELIANCE,102117,S,1370.25,500,D
1970-01-01 00:06:03.959549826,RELIANCE,102469,S,1350.15,95,E
1970-01-01 00:06:04.225633104,RELIANCE,102936,S,1354.00,500,A
1970-01-01 00:06:04.348913231,RELIANCE,100471,S,1355.50,437,D
1970-01-01 00:06:05.898846555,RELIANCE,102937,B,1353.65,500,A
1970-01-01 00:06:06.358976629,RELIANCE,101746,B,1361.80,266,E
1970-01-01 00:06:06.269144601,RELIANCE,102630,B,1349.30,500,D
1970-01-01 00:06:07.004258484,RELIANCE,102938,B,1353.75,500,A
1970-01-01 00:06:07.980401070,RELIANCE,102939,S,1354.05,500,A
1970-01-01 00:06:07.053244029,RELIANCE,100543,S,1358.65,500,D
1970-01-01 00:06:09.055266930,RELIANCE,102940,B,1353.80,500,A
1970-01-01 00:06:09.080056716,RELIANCE,102941,B,1353.80,500,A
1970-01-01 00:06:10.523561345,RELIANCE,102942,S,1354.15,500,A
1970-01-01 00:06:11.362318028,RELIANCE,102943,B,1353.95,500,A
1970-01-01 00:06:11.466809840,RELIANCE,102944,S,1354.25,500,A
1970-01-01 00:06:13.641326952,RELIANCE,100887,B,1365.25,500,D
1970-01-01 00:06:14.716167261,RELIANCE,102945,S,1354.35,500,A
1970-01-01 00:06:14.353468668,RELIANCE,102946,S,1354.45,500,A
1970-01-01 00:06:14.736129173,RELIANCE,102947,S,1354.40,500,A
1970-01-01 00:06:15.290269685,RELIANCE,102948,B,1353.95,500,A
1970-01-01 00:06:15.388498064,RELIANCE,102087,B,1370.25,500,D
1970-01-01 00:06:15.917749336,RELIANCE,102949,S,1354.65,500,A
1970-01-01 00:06:15.483424981,RELIANCE,102950,B,1354.15,500,A
1970-01-01 00:06:16.694283736,RELIANCE,102951,B,1354.10,500,A
1970-01-01 00:06:16.670274012,RELIANCE,102952,B,1354.05,500,A
1970-01-01 00:06:17.858231009,RELIANCE,102953,S,1354.55,500,A
1970-01-01 00:06:17.109286718,RELIANCE,101619,S,1358.00,305,E
1970-01-01 00:06:17.160560264,RELIANCE,102475,B,1349.75,153,D
1970-01-01 00:06:18.233783990,RELIANCE,102954,S,1354.55,500,A
1970-01-01 00:06:19.952635936,RELIANCE,101564,S,1358.35,77,X
1970-01-01 00:06:19.788959826,RELIANCE,101854,S,1365.95,169,E
1970-01-01 00:06:20.837903461,RELIANCE,102955,B,1354.40,500,A
1970-01-01 00:06:20.042256635,RELIANCE,102270,B,1368.20,500,D
1970-01-01 00:06:21.785700968,RELIANCE,102956,B,1354.40,500,A
1970-01-01 00:06:21.424277316,RELIANCE,101596,S,1357.40,120,E
1970-01-01 00:06:21.143981838,RELIANCE,102957,S,1354.95,500,A
1970-01-01 00:06:21.258881277,RELIANCE,102601,S,1349.95,500,D
1970-01-01 00:06:22.020046806,RELIANCE,102833,S,1349.55,500,D
1970-01-01 00:06:23.863639451,RELIANCE,101703,S,1360.75,91,X
1970-01-01 00:06:23.870614353,RELIANCE,102406,B,1366.90,500,D
1970-01-01 00:06:23.777301103,RELIANCE,102622,S,1349.95,156,X
1970-01-01 00:06:23.706054302,RELIANCE,102958,S,1355.10,500,A
1970-01-01 00:06:24.720070303,RELIANCE,102235,B,1368.75,500,D
1970-01-01 00:06:24.949874067,RELIANCE,100482,S,1356.10,91,X
1970-01-01 00:06:24.646483956,RELIANCE,102959,B,1354.70,500,A
1970-01-01 00:06:25.731961371,RELIANCE,102960,B,1354.85,500,A
1970-01-01 00:06:25.061233758,RELIANCE,102961,S,1355.10,500,A
1970-01-01 00:06:25.402606213,RELIANCE,102962,S,1355.15,500,A
1970-01-01 00:06:26.850799338,RELIANCE,101258,S,1365.30,412,E
1970-01-01 00:06:26.445177029,RELIANCE,102963,B,1354.80,500,A
1970-01-01 00:06:26.655935380,RELIANCE,101676,B,1359.25,301,D
1970-01-01 00:06:27.183947982,RELIANCE,102964,B,1354.85,71,A
1970-01-01 00:06:27.760189923,RELIANCE,102965,S,1355.35,500,A
1970-01-01 00:06:28.624740614,RELIANCE,102966,S,1355.35,500,A
1970-01-01 00:06:28.115163805,RELIANCE,102167,B,1369.30,500,D
1970-01-01 00:06:28.010540297,RELIANCE,101914,B,1367.30,393,E
1970-01-01 00:06:28.254753723,RELIANCE,102967,B,1355.05,454,A
1970-01-01 00:06:29.844869419,RELIANCE,102947,S,1354.40,500,D
1970-01-01 00:06:29.680001705,RELIANCE,100893,S,1365.55,500,D
1970-01-01 00:06:29.850888736,RELIANCE,102837,S,1349.95,348,E
